sl_no,text,Label
251,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
252,Did you know that marijuana and hallucinogen use reported by 19 to 30 years old increased significantly in 2021 compared to five and 10 years ago? What can you do? Get involved and reach kids before dealers do 👉 https://t.co/72mXV7xphP https://t.co/lk6MeL38m4,1
253,@BrandonLewis @trussliz @Conservatives What’s she delivering? A turd in a bag? Class A drugs? A Deliveroo?,1
254,@mp3kisses cause u on drugs,1
255,"@LifeBeL0w @simoncooper32 @Mohamme90939901 This all stinks of being arranged. Its not just those escaping povrty, its to make lots of money, through drugs,,kids, beatings, mafia, the govt know it, the people know it.
A new independent party is whats needed. https://t.co/F0aSuxFw9L",1
256,"If you sell drugs, take drugs or are any part of this criminal chain I expect you must be feeling uncomfortable that you played an active part in a group that is murdering innocent people in Liverpool.

The knock on effect of your actions led to a 9 year old girl being shot dead.",1
257,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
258,"@Mark_doodle @JuliaHB1 If you need drugs and surgery to be your ‘authentic self’, then maybe, just maybe, that’s not your authentic self.",1
259,"@washingtonpost ""Menstruating people"". Are you on drugs? Quite insulting.",1
260,Addiction to a person is more dangerous than drugs.,1
261,"Rebuild? It was great financially under Trump! Now? Your stupid self is billing every American taxpayer $2000 to pay someone else's debt. Inflation, higher taxes, 401(k)s tanking, high gas prices, trafficking on our border, drugs flowing in....""Today is a day of joy and relief."" https://t.co/zH5WJmNKKe",1
262,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
263,"@RonFilipkowski This is your brain...  this is your brain on drugs...  and this is your brain after a long addiction, it just is broken...",1
264,@RonFilipkowski He’s back in drugs. Poor Mike.,1
265,@OhNoSheTwitnt “This is Clegaine. This is Clegaine on drugs.”,1
266,It's official now: Tumiritinga (Minas Gerais) has been freed from drugs https://t.co/AzxYAm7QFR,1
267,[WATCH] Why SA’s running out of drugs to treat this superbug https://t.co/j5T291KKFQ via @Bhekisisa_MG #SouthAfrica,1
268,@YGTECK_AFTM them drugs? 😂😂😂,1
269,"Downloadable PDF - https://t.co/Flrg6vq2Ft

Patients shouldn't have to be treated differently, the guidance is set for all controlled drugs. If you're a patient and an officer is not complying with these guidances, show them this letter or https://t.co/aBPH66yPwQ",1
270,"Pedophiles pursue kids without penalty. Trans activists traffic puberty-blocking drugs to minors without penalty. Drag queens gyrate for children without penalty.

Penalties only apply if we misgender the perpetrators or ""incite violence"" against them by noticing their crimes. https://t.co/nVTzJYiUKx",1
271,"@talkSPORT @Tyson_Fury This is the same guy who has repeatedly spoken up for he’s buddy Daniel Kinahan who has supplied drugs, trafficked women and destroyed family’s…",1
272,Novartis to separate generic drugs division Sandoz to create standalone company https://t.co/P6kNes7p81 #Novartis #Sandoz #NovartisInnovativeMedicines,1
273,(3) Criminal exploitation doesn’t just affect boys. Girls are being targeted by criminal networks to run drugs using public transport as they’re less likely to be spotted in the community.  #childexploitation #operationhenderson,1
274,Yet another young star ruined by drugs…😔 https://t.co/CpJttVnLEI https://t.co/183O3w4w0Z,1
275,"Our Ubuntu brought us drugs.
Our Ubuntu brought us Human trafficking.
Our Ubuntu made it possible for our hijacked cars to cross illegal to Zimbabwe and Mozambique.
Our Ubuntu brought us car spikes.
Our Ubuntu made us lose Kasi economy.🇿🇦",1
276,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
277,"These two fcking little idiots are fawned over by the UK MSM, 
His claim to fame is record numbers of knife and violent crimes
Her claim to fame is highest number of drugs deaths and destroying Scotland....
Everything wrong in the UK 👇 https://t.co/k0D6DNGHrB",1
278,"@JaKephas Drugs are drugs I guess. From my POV poor drug use, or betterment of drug use is a complex, highly debatable and polyhedral topic. I am afraid I have no answers on that.",1
279,@FranWright2 Only the rubbish drugs.... https://t.co/uMbXJFhvXm,1
280,I’ll never understand how a cup of coffee makes my pass out and not be able to breathe but 10 kilos of drugs don’t,1
281,"Our Ubuntu brought us drugs.
Our Ubuntu brought us Human trafficking.
Our Ubuntu made it possible for our hijacked cars to cross illegal to Zimbabwe and Mozambique.
Our Ubuntu brought us car spikes.
Our Ubuntu made us lose Kasi economy.🇿🇦",1
282,"In the Harehills district of Leeds rival African gangs traded blows with machetes. 

The @WestYorksPolice found two blades &amp; a quantity of Class A drugs were recovered.

Always remember the mantra: 

Diversity is our strength. https://t.co/pTCwDnmTQA",1
283,@plentyofalcoves @DelaneyLJordan The thing about Electrochemistry is that Kim would be disappointed in me if I embraced Drugs and I simply cannot allow this to occur,1
284,"Once again I’ve been told I’m a ‘liar’ as well as being accused of ‘chasing likes’ 🤦🏻‍♀️
For anyone who genuinely believes I somehow ‘enjoyed’ the fact my partner got injured, you’re a cretin. We have a duty to report the truth. His arm after clot-buster drugs👇🏻 https://t.co/G4rcuxDE7Q",1
285,"Don’t worry! I did all the drugs so you don’t have to and you’re welcome. 

Good morning!",1
286,Drugs related?   Mayhem on city's streets as rivals battle each other with 4ft machetes https://t.co/LtVM1y6qfM via @MailOnline,1
287,"We fought to lower the price of insulin and prescription drugs. Republicans are fighting to investigate the FBI.

#VoteBlue2022",1
288,"I don't buy the ""it was performance-enhancing drugs"" angle because this was not happening prior to about a year and a half ago, so....nice try...",1
289,"You know what I think? These drugs are good - that's why you're not allowed to have them - let's start by being honest - only our government intelligence and military deserve access to these medicines, and that will improve society.",1
290,"Pedophiles pursue kids without penalty. Trans activists traffic puberty-blocking drugs to minors without penalty. Drag queens gyrate for children without penalty.

Penalties only apply if we misgender the perpetrators or ""incite violence"" against them by noticing their crimes. https://t.co/nVTzJYiUKx",1
291,"Yeah . . . I Believe This Photo Sums It Up Pretty Well. 
She's Always Drunk . . . She's Always On Drugs . . . 
And She's Definitely Always Full Of Shit LOL @SpeakerPelosi https://t.co/vVfRBsMbMA",1
292,"Health workers are using expired drugs to treat chronic conditions, while tens of thousands of patients with diabetes, cancer, and HIV haven’t been treated in months.
#EndTigraySiege #SupportS3199 @SenTomCotton @JohnBoozman @CaptMarkKelly @SenDanSullivan",1
293,@breannastewart @WhiteHouse @POTUS @VP She wasn't wrongfully anything. She was detained for taking DRUGS into RUSSIA!!!!,1
294,"@Chad1689 @_nomadic_soul @marineg25098360 They like to argue that a hierarchy in marriage causes abuse. But Patriarchy is not the cause. There’s no single cause for abuse. There are contributing factors and most of the time with DV, or SA alcohol and drugs are involved.",1
295,Drugs related?   Mayhem on city's streets as rivals battle each other with 4ft machetes https://t.co/LtVM1y6qfM via @MailOnline,1
296,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
297,Lol my brother is like an old man HHAHAHHAAH,1
298,"This is Christine Grady, head of the NIH bioethics - the company that approves drugs for the FDA https://t.co/tap8kjbg6F

And this is her husband. https://t.co/Qp6U6uVF28",1
299,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
300,@donna_spackman @RiegerReport All he is doing is buying votes for the next election! It’s like giving your drug addict son money when you know all he’s gonna do is use it towards drugs!,1
301,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
302,She must be on drugs!!! THIS IS VILE......END OF!!!!!!!!!!!!!!!!!😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 https://t.co/10wFtpZQOs,1
303,"If you are a fan of BITTERS. Please see this

Some bitters are being laced with hard drugs. The NAFDAC has declared JAPATA and KURKURA bitters as deadly

Some of these bitters are laced with Cannabis, Tobacco and other dangerous drugs that can destroy the liver , kidney, &amp; organs https://t.co/JTd39ifzzD",1
304,Yet another young star ruined by drugs…😔 https://t.co/CpJttVnLEI https://t.co/183O3w4w0Z,1
305,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
306,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
307,"NDLEA destroys illegal drugs worth N2 billion in A’Ibom

via Jokes Naija https://t.co/TGjpSpwIFl",1
308,"@markdoore @cspanwj If your financial sensibility includes taking out loans you can't afford to pay back, then it stands to reason the extra $10-20k will simply be p!ssed away on drugs, trips and other ""fun things""",1
309,"Once again I’ve been told I’m a ‘liar’ as well as being accused of ‘chasing likes’ 🤦🏻‍♀️
For anyone who genuinely believes I somehow ‘enjoyed’ the fact my partner got injured, you’re a cretin. We have a duty to report the truth. His arm after clot-buster drugs👇🏻 https://t.co/G4rcuxDE7Q",1
310,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
311,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
312,"Thailand Had Notoriously Harsh Drug Laws. Now Weed Is Legal—and That's Making Things Complicated - Bangkok Post

https://t.co/cN8FHnGEVF

Today, tourists strolling the Thai capital have their pick of dozens of shops and stalls emblazoned with neon marijuana leaves",1
313,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
314,"@LBC @TomSwarbrick1 That really isn't how it works. I used illegal drugs for many years and was never offered ""something stronger""",1
315,@UntidyMusic @LBC @TomSwarbrick1 Not that simple. Taxing drugs= more expensive drugs so people will go to the black market to get it. Businesses won't make money because taxation would be so high so you'd end up with gangs still selling drugs but with more licence to do so.,1
316,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
317,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
318,"Pedophiles pursue kids without penalty. Trans activists traffic puberty-blocking drugs to minors without penalty. Drag queens gyrate for children without penalty.

Penalties only apply if we misgender the perpetrators or ""incite violence"" against them by noticing their crimes. https://t.co/nVTzJYiUKx",1
