sl_no,text,Label
353,College loans are predatory but there is nothing predatory about giving chemical castration drugs to a 12 year old. Legal adults cannot be expected to understand the terms of their loans but 4 year olds can be expected to choose their own gender.,1
354,"You want your student loans paid for?…
How about you stop doing drugs, stop going to Starbucks every morning, stop door dashing every meal, stop buying designer clothes, stop going out every weekend and getting drunk.",1
355,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
356,@talkothetoon You on drugs,1
357,@Calcifer118 @Complex Buying drugs is not the same as being drugged my brother,1
358,"Nevr forget u r investigating a person's mysterious death case whose intelligence is unquestionable

If Sushant ws consuming n financing drugs being aware of its illigalities,y he sud let tem to mk such vdo which cn b threat to him later..
@dg_ncb
 Disappointed By Injustice 2SSR https://t.co/cKfyZ6JhKV",1
359,"In the Harehills district of Leeds rival African gangs traded blows with machetes. 

The @WestYorksPolice found two blades &amp; a quantity of Class A drugs were recovered.

Always remember the mantra: 

Diversity is our strength. https://t.co/pTCwDnmTQA",1
360,"SUSHANT never consumed drugs by himself
Sushant was not a druggy
It's NCB's duty to find out who drugged him witout his consent

#JusticeForSushantSinghRajput
#BoycottBollywood
SUSHANT WAS BRUTALLY MURDERD.
 Disappointed By Injustice 2SSR
@IPS_Association @narcoticsbureau @dir_ed",1
361,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
362,"Drugs, #UrbanNaxals &amp; Bollywood | #VRATV | Ep-11 https://t.co/cbErsM67yF via @YouTube",1
363,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
364,1000's of these places nationwide operating out in the OPEN. They steal these women passports and force them into prostitution. Take them from parlor to parlor which is human trafficking. One day we'll discover they move drugs and guns thru these places also. https://t.co/77VsrBXtzg,1
365,"Lol
Is it bad that this is more than I thought it would be
As a native nyer 
If you not selling drugs yeen got this stashed https://t.co/XrmrMdNHy7",1
366,"What do drugs do teachers?:
1.Suck out their energies
2.Kill their passion.
3.Numbs their commitments.

Takes everything that makes you a good teacher away!",1
367,@SwoleLuksoBags dont play… the closest thing you do to drugs is meditation lol,1
368,Columbia is planning to decriminalize cocaine and make it legal to finally end the war on drugs 😳 https://t.co/qyg9NWoded,1
369,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
370,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
371,Niggas said u cant drug a nigga who like drugs and idk why but i felt that,1
372,Only three conventional drugs are approved to treat alcohol use disorder and there's been no new drug approvals in nearly 20 years. https://t.co/4BvcykRxzp,1
373,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
374,"Squinter this week reflects on how we've reached a stage where, for some, having an opinion on the past is worse than killing people and dealing drugs. Also: an unfortunate attic incident and Arlene and Ruth set out to save the Precious Union©. 
Read it all in this week's paper. https://t.co/D3u24mVizl",1
375,I belong to the 1% of the population that do not take any drugs or drink alcohol,1
376,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
377,"These two fcking little idiots are fawned over by the UK MSM, 
His claim to fame is record numbers of knife and violent crimes
Her claim to fame is highest number of drugs deaths and destroying Scotland....
Everything wrong in the UK 👇 https://t.co/k0D6DNGHrB",1
378,"You want your student loans paid for?…
How about you stop doing drugs, stop going to Starbucks every morning, stop door dashing every meal, stop buying designer clothes, stop going out every weekend and getting drunk.",1
379,"This is Christine Grady, head of the NIH bioethics - the company that approves drugs for the FDA https://t.co/tap8kjbg6F

And this is her husband. https://t.co/Qp6U6uVF28",1
380,"Pithani used to give medicines to Sushant at the instructions of Rhe@, but never checked the name and purpose of medicine? Isn't this illegal administration of drugs? @ips_nupurprasad @DrJitendraSingh @DoPTGoI @HMOIndia @PMOIndia @IPS_Association 
DISAPPOINTED BY INJUSTICE 2SSR",1
381,"Pedophiles pursue kids without penalty. Trans activists traffic puberty-blocking drugs to minors without penalty. Drag queens gyrate for children without penalty.

Penalties only apply if we misgender the perpetrators or ""incite violence"" against them by noticing their crimes. https://t.co/nVTzJYiUKx",1
382,… and they are writing Allopathic drugs in reality. https://t.co/z7sfpCZ2kK,1
383,Try to help someone out and get treated like this 3 videos in total last video he gets out wanting to fight me defo been drinking or on drugs as never gave eye contact https://t.co/4J1Wj9XDcC,1
384,"Your mind is your most powerful weapon, without it, you would not be able to accomplish anything.

A weak mind will resort to excessive junk activities:

- Watching T.V
- Video games
- Porn
- Alcohol\drugs
- Junk food

And so on.

This happens because:",1
385,"Drugs can make you one, whom you never wanted to become!
#SocialReintegration #facebookhacked #commisionersghazi https://t.co/7lJVxXNUla",1
386,It’s noooo way in life would any bitch walking this gods green  earth make me feel insecure or hate myself what type of drugs y’all be on serious? I think I’m the baddest bitch inna world can’t nobody tell me otherwise!🤣,1
387,"Addiction isn’t about using drugs. It’s about what the drug does to your life.
#SocialReintegration 
#Drugfreepeshawar 
#Commisionersghazi",1
388,"@Liverpoolshell The problem isn’t even the kids! When I was 18/19 drugs had a time &amp; a place, usually cream or 051 or similar, now it’s Saturdays night in any pub, bar &amp; most are over 40’s doing it!!",1
389,"I think many people now believe some children are “born in the wrong body” and need drugs &amp; surgery to correct it. But this is a spiritual, quasi-religious concept that has no basis in science whatsoever.

We are our bodies. “Born in the wrong body” doctrine is harming LGB kids.",1
390,Day 970 without using any drugs.,1
391,"They kept quiet when a Zimbabwean killed SA women.

They keep quiet when foreigners are caught selling drugs.

They kept quiet when foreigners attacked the police.

The same captured politicians are now vocal about Dr. Phophi.

Patriotism reigns supreme. #PutSouthAficansFirst",1
392,"@MKRS_KS @IcomOfficiel @UNESCO @EU_Commission @coe @USEmbPristina @EUKosovo @UKinKosovo @FranceauKosovo @ItalyinKosovo @ViolavonCramon You know nothing but to sell drugs, murder people etc",1
393,It’s noooo way in life would any bitch walking this gods green  earth make me feel insecure or hate myself what type of drugs y’all be on serious? I think I’m the baddest bitch inna world can’t nobody tell me otherwise!🤣,1
394,"@Azhdaya__ Like I'm 20 and they're 37 and I'm like

""hey You said you're religious maybe don't use drugs or porn""

""Im 17 years older than you so that automatically ignore the things you say -w-""",1
395,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
396,"drugs im telling u
https://t.co/1pCrKEZL7p",1
397,If you know you can’t function properly when your high then why are you smoking when you clearly have no tolerance? Baby you supposed to do the drugs the drugs ain’t supposed to do you.,1
398,"In the Harehills district of Leeds rival African gangs traded blows with machetes. 

The @WestYorksPolice found two blades &amp; a quantity of Class A drugs were recovered.

Always remember the mantra: 

Diversity is our strength. https://t.co/pTCwDnmTQA",1
399,good drugs on me but i'm bad news,1
0,"Idk it makes me so proud and so happy, to see teja promoting her first movie. I know this is only the begining, but its still SO huge that in few months, we'll get to see our baby on big screens as a friggin heroin of the film! Omggg 🤯💗

#MannKasturiRe #BappaMajhaEkNumber https://t.co/3zZ2OxgBnH",1
1,"#DrugPeddlers_Arrested
Narcotic Cell DD arrested two persons from Entally PS area and 160 grams heroin was recovered from their possession.
@CPKolkata @KolkataPolice https://t.co/I4QGaJWTmG",1
2,@k340029 @MayoIsSpicyy I think daily drug use will do that for you.  Better back down although I'm sure you love heroin and fentanyl because your man brings it across the border by the ton.,1
3,"dem white boys be trappin meth, heroin coke n weed after 12am to all dem rich white people shi be crazy ashellll",1
4,"Alleged drug dealer travelling from Gauteng to Durban arrested again, this time with heroin powder worth R350 000 https://t.co/timuLgp7fa",1
5,"Narcotics Squad/NorthWest distt. busted an interstate drug syndicate based in U.P, supplying to various states including Delhi-NCR; 3 Drug Peddlers nabbed. 280g heroin worth ₹1 Cr in the international market recovered from their possession. 

#DelhiPoliceUpdates https://t.co/iR5VPhNIGk",1
6,"Idk it makes me so proud and so happy, to see teja promoting her first movie. I know this is only the begining, but its still SO huge that in few months, we'll get to see our baby on big screens as a friggin heroin of the film! Omggg 🤯💗

#MannKasturiRe #BappaMajhaEkNumber https://t.co/3zZ2OxgBnH",1
7,"Alleged drug dealer travelling from Gauteng to Durban arrested again, this time with heroin powder worth R350 000 https://t.co/fq0yHQ2UQ6",1
8,@EmersonPolling @JohnFetterman @DrOz How can anyone seriously vote for a socialist like Fetterman? He thinks men should be able to play in womens sports. He thinks we should release criminals onto the streets and he also thinks we should have safe place so you can shoot heroin. #Oz is the right pick.,1
9,"@RWApodcast Theyre already isolated, doing IV heroin in a commie block with other bydlos.",1
10,@wowthatshiphop Cardi B dead due to heroin overdose news coming soon,1
11,"Now if @POTUS would change marijuana from a Schedule 1 to Schedule 5 ""drug"", his poll numbers would skyrocket!

Pot shouldn't be in the same Schedule as the likes of heroin, fentanyl, cocaine and other dangerous substances.",1
12,@BleuCapone I’ll sell HEROIN before I clean toilets,1
13,@tragicbirdapp These are the same people who wanted to band Trainspotting because they thought it glorified heroin,1
14,"Alleged drug dealer travelling from Gauteng to Durban arrested again, this time with heroin powder worth R350 000 https://t.co/T0zuvyHpG4",1
15,"@Rheenie_85 @tanya_plibersek @peterstefanovic @SkyNewsAust He is a convicted heroin dealer, he will take what he can get",1
16,"myalgic heroin analogy cable constantly hairpiece
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",1
17,Hate to  this.....but my son is in jail and a heroin  addict...pray for him......if you know...you know....thank you!!! #opiodcrisis,1
18,"@tanya_plibersek @peterstefanovic @SkyNewsAust Good to see you still wear your "" got to run anytime shoes"" when you marry a convicted heroin dealer old habits die hard",1
